version,phase,condition,split_policy,n_runs,train_mean,val_mean,test_mean,test_std,primary_mean,speed_mean,flow_mean,temp_mean,tension_mean,val_test_gap_mean,source_csv,note
v2,piece_cv,config_group=sample_m2_1s,,3.0,,,0.7539035252004328,0.075031791557367,0.7379513232194775,0.7957304883222024,0.7013132672447385,0.7168102140914918,0.8017601311432984,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v2\research_package_v2\piece_cv_sweeps\piece_cv_20260501_031449\tables\aggregate_by_config.csv,3-fold piece CV on corrected tension four-head labels
v2,piece_cv,config_group=sample_m2_2s,,3.0,,,0.7414708259731079,0.0782760507524763,0.7261512887547344,0.791213561713147,0.683399881573476,0.7038404229775801,0.7874294376282283,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v2\research_package_v2\piece_cv_sweeps\piece_cv_20260501_031449\tables\aggregate_by_config.csv,3-fold piece CV on corrected tension four-head labels
v2,piece_cv,config_group=fusion_m3_1s,,3.0,,,0.7359638054587719,0.0713595212214881,0.7218923062088628,0.7757662529689767,0.6969554910469401,0.6929551746106717,0.7781783032084988,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v2\research_package_v2\piece_cv_sweeps\piece_cv_20260501_031449\tables\aggregate_by_config.csv,3-fold piece CV on corrected tension four-head labels
v2,piece_cv,config_group=fusion_m5_1s,,3.0,,,0.712397777739572,0.072290810152867,0.6898347564088018,0.7524178108757832,0.6557929317810282,0.6612935265695938,0.7800868417318827,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v2\research_package_v2\piece_cv_sweeps\piece_cv_20260501_031449\tables\aggregate_by_config.csv,3-fold piece CV on corrected tension four-head labels
v2,piece_cv,config_group=fusion_m0_1s,,3.0,,,0.643665803938415,0.0681735164393176,0.6054505174041592,0.6266975696630591,0.5928347487475113,0.5968192338019072,0.7583116635411825,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v2\research_package_v2\piece_cv_sweeps\piece_cv_20260501_031449\tables\aggregate_by_config.csv,3-fold piece CV on corrected tension four-head labels
v2,piece_cv,config_group=trial_seq_only_1s,,3.0,,,0.5629825164451078,0.0512020979368989,0.5852896912837804,0.6951306090979698,0.4887127748541199,0.5720256898992514,0.4960609919290898,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v2\research_package_v2\piece_cv_sweeps\piece_cv_20260501_031449\tables\aggregate_by_config.csv,3-fold piece CV on corrected tension four-head labels
v2,piece_cv,config_group=trial_image_only_1s,,3.0,,,0.3337043845040857,0.0038215577045742,0.3388387473991018,0.3298369694257287,0.3429727820896267,0.3437064906819501,0.3183012958190376,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v2\research_package_v2\piece_cv_sweeps\piece_cv_20260501_031449\tables\aggregate_by_config.csv,3-fold piece CV on corrected tension four-head labels
v2,sampling_gap_ablation,sample_gap_s=0.5,,,,,0.7635598526558732,0.0732635393159732,0.7459879276840103,0.7947020972391696,0.7172675289396677,0.7259941568731936,0.8162756275714619,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v2\research_package_v2\piece_cv_sweeps\piece_cv_20260501_031449\tables\sampling_ablation_m2.csv,m2 sampling gap ablation
v2,sampling_gap_ablation,sample_gap_s=1.0,,,,,0.7539035252004328,0.075031791557367,0.7379513232194775,0.7957304883222024,0.7013132672447385,0.7168102140914918,0.8017601311432984,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v2\research_package_v2\piece_cv_sweeps\piece_cv_20260501_031449\tables\sampling_ablation_m2.csv,m2 sampling gap ablation
v2,sampling_gap_ablation,sample_gap_s=2.0,,,,,0.7414708259731079,0.0782760507524763,0.7261512887547344,0.791213561713147,0.683399881573476,0.7038404229775801,0.7874294376282283,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v2\research_package_v2\piece_cv_sweeps\piece_cv_20260501_031449\tables\sampling_ablation_m2.csv,m2 sampling gap ablation
