package,run_id,stage,fusion_method,image_encoder_init,regime,seed,selected_epoch,selection_subset,used_internal_holdout_for_selection,elapsed_seconds,metrics_path,train_eval_speed_balanced_accuracy,train_eval_speed_accuracy,train_eval_speed_macro_f1,train_eval_flow_balanced_accuracy,train_eval_flow_accuracy,train_eval_flow_macro_f1,train_eval_temp_balanced_accuracy,train_eval_temp_accuracy,train_eval_temp_macro_f1,train_eval_tension_balanced_accuracy,train_eval_tension_accuracy,train_eval_tension_macro_f1,train_eval_avg4_balanced_accuracy,id_val_speed_balanced_accuracy,id_val_speed_accuracy,id_val_speed_macro_f1,id_val_flow_balanced_accuracy,id_val_flow_accuracy,id_val_flow_macro_f1,id_val_temp_balanced_accuracy,id_val_temp_accuracy,id_val_temp_macro_f1,id_val_tension_balanced_accuracy,id_val_tension_accuracy,id_val_tension_macro_f1,id_val_avg4_balanced_accuracy,id_test_speed_balanced_accuracy,id_test_speed_accuracy,id_test_speed_macro_f1,id_test_flow_balanced_accuracy,id_test_flow_accuracy,id_test_flow_macro_f1,id_test_temp_balanced_accuracy,id_test_temp_accuracy,id_test_temp_macro_f1,id_test_tension_balanced_accuracy,id_test_tension_accuracy,id_test_tension_macro_f1,id_test_avg4_balanced_accuracy,internal_holdout_speed_balanced_accuracy,internal_holdout_speed_accuracy,internal_holdout_speed_macro_f1,internal_holdout_flow_balanced_accuracy,internal_holdout_flow_accuracy,internal_holdout_flow_macro_f1,internal_holdout_temp_balanced_accuracy,internal_holdout_temp_accuracy,internal_holdout_temp_macro_f1,internal_holdout_tension_balanced_accuracy,internal_holdout_tension_accuracy,internal_holdout_tension_macro_f1,internal_holdout_avg4_balanced_accuracy,internal_holdout_param_ood_speed_balanced_accuracy,internal_holdout_param_ood_speed_accuracy,internal_holdout_param_ood_speed_macro_f1,internal_holdout_param_ood_flow_balanced_accuracy,internal_holdout_param_ood_flow_accuracy,internal_holdout_param_ood_flow_macro_f1,internal_holdout_param_ood_temp_balanced_accuracy,internal_holdout_param_ood_temp_accuracy,internal_holdout_param_ood_temp_macro_f1,internal_holdout_param_ood_tension_balanced_accuracy,internal_holdout_param_ood_tension_accuracy,internal_holdout_param_ood_tension_macro_f1,internal_holdout_param_ood_avg4_balanced_accuracy,internal_holdout_geom_ood_speed_balanced_accuracy,internal_holdout_geom_ood_speed_accuracy,internal_holdout_geom_ood_speed_macro_f1,internal_holdout_geom_ood_flow_balanced_accuracy,internal_holdout_geom_ood_flow_accuracy,internal_holdout_geom_ood_flow_macro_f1,internal_holdout_geom_ood_temp_balanced_accuracy,internal_holdout_geom_ood_temp_accuracy,internal_holdout_geom_ood_temp_macro_f1,internal_holdout_geom_ood_tension_balanced_accuracy,internal_holdout_geom_ood_tension_accuracy,internal_holdout_geom_ood_tension_macro_f1,internal_holdout_geom_ood_avg4_balanced_accuracy,internal_holdout_tension_2_speed_balanced_accuracy,internal_holdout_tension_2_speed_accuracy,internal_holdout_tension_2_speed_macro_f1,internal_holdout_tension_2_flow_balanced_accuracy,internal_holdout_tension_2_flow_accuracy,internal_holdout_tension_2_flow_macro_f1,internal_holdout_tension_2_temp_balanced_accuracy,internal_holdout_tension_2_temp_accuracy,internal_holdout_tension_2_temp_macro_f1,internal_holdout_tension_2_tension_balanced_accuracy,internal_holdout_tension_2_tension_accuracy,internal_holdout_tension_2_tension_macro_f1,internal_holdout_tension_2_avg4_balanced_accuracy,train_eval_all_head_accuracy,id_val_all_head_accuracy,id_test_all_head_accuracy,internal_holdout_all_head_accuracy,internal_holdout_tension_2_all_head_accuracy,internal_holdout_param_ood_all_head_accuracy,internal_holdout_geom_ood_all_head_accuracy
v12_fusion_comparison_package,v12_sum_scratch_include64train_seed2,stage_1a,sum,scratch,include64_train_only,2.0,57,id_val,False,665.47,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_sum_scratch_include64train_seed2\metrics.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999436683190627,1.0,1.0,1.0,1.0,1.0,0.8957765667574932,0.8681778169014085,0.8538961038961039,0.8547979797979798,0.9005281690140845,0.8786502271252432,0.8188585607940446,0.8554137323943662,0.8480565371024735,0.9781161190909432,0.9782130281690141,0.97816889037927,0.8877220428858815,0.8526466380543634,0.8165898617511521,0.8021534320323014,0.774108322324967,0.8460829493087557,0.8218793828892006,0.7577720207253886,0.8225806451612904,0.8019191226867718,0.9627070635839994,0.9631336405529954,0.9628043842834421,0.836473498619419,0.3213507625272331,0.2580346106304079,0.26469268730372364,0.00980392156862745,0.1350432632880099,0.0069605568445475635,0.0,0.17552533992583436,0.0,0.9386531623429096,0.9323238566131026,0.9366436791602725,0.33166658843868685,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.42524916943521596,0.0,0.0,0.03820598006644518,0.0,0.0,0.24086378737541528,0.0,0.8280730897009967,0.8280730897009967,0.9059518400726942,0.0,0.9999436683190627,0.7887323943661971,0.7092165898617512,0.0012360939431396785,0.0024916943521594683,,
v12_fusion_comparison_package,v12_sum_scratch_include64train_seed3,stage_1a,sum,scratch,include64_train_only,3.0,53,id_val,False,634.63,C:\Users\EM328 Super\Desktop\caxton-new-codex\v12_fusion_comparison_package\runs\v12_fusion_comparison\v12_sum_scratch_include64train_seed3\metrics.json,1.0,0.9999436683190627,1.0,0.999314833847208,0.9997746732762506,0.9996572995202193,1.0,0.9997746732762506,1.0,0.9999401985408444,0.9999436683190627,0.9999423118640619,0.999828708461802,0.9107629427792916,0.8397887323943662,0.8382445141065831,0.7828282828282829,0.8697183098591549,0.8330534094726234,0.8058312655086849,0.8336267605633803,0.8386055519690122,0.9663978262575652,0.9665492957746479,0.9664404748455531,0.869506122065798,0.8512160228898427,0.7788018433179723,0.7732293697205979,0.6803170409511229,0.8059907834101383,0.753474762253109,0.7215025906735751,0.7903225806451613,0.7688060731538993,0.953821075232706,0.9539170506912442,0.9535771410327136,0.8062009641486946,0.47058823529411764,0.3516687268232386,0.39344262295081966,0.023965141612200435,0.1180469715698393,0.01926444833625219,0.0,0.3121137206427689,0.0,0.8445640059056667,0.8272558714462299,0.832910846346118,0.37206742860718994,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.53156146179402,0.0,0.0,0.05813953488372093,0.0,0.0,0.5506644518272426,0.0,0.5465116279069767,0.5465116279069767,0.706766917293233,0.0,0.9995493465525012,0.738556338028169,0.6474654377880185,0.0040173053152039555,0.01079734219269103,,
v13_moco_fusion_package,v13_gmu_moco_pretrained_include64train_seed1,stage_b,gmu,moco_pretrained,include64_train_only,1.0,49,id_val,False,3985.11,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_gmu_moco_pretrained_include64train_seed1\metrics.json,0.9983428466212484,0.9960567823343849,0.9946798752522473,0.9910928400137033,0.9967327625056331,0.99509846074469,0.9951100244498777,0.9943668319062641,0.9943234892577423,0.9997237662464259,0.9997183415953133,0.9997124072430706,0.9960959746967737,0.9693460490463215,0.902068661971831,0.9136436597110755,0.851010101010101,0.9256161971830986,0.900768459739392,0.8734491315136477,0.8824823943661971,0.8753497046938142,0.9822361021809977,0.9826144366197183,0.9822920248281409,0.9195283532027886,0.8726752503576538,0.8078341013824885,0.8271186440677966,0.7582562747688243,0.8566820276497696,0.8229390681003584,0.7940414507772021,0.8046082949308756,0.788931788931789,0.9558364017240367,0.956221198156682,0.9556041022031585,0.8476994103949393,0.5740740740740741,0.538627935723115,0.5559071729957806,0.0032679738562091504,0.17088998763906058,0.002557544757033248,0.0,0.09672435105067985,0.0,0.727308503893828,0.696229913473424,0.6702298820078941,0.39321342939729254,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9759136212624585,0.0,0.0,0.11378737541528239,0.0,0.0,0.19601328903654486,0.0,0.19186046511627908,0.19186046511627908,0.3219512195121952,0.0,0.9909305993690851,0.8393485915492958,0.7142857142857143,0.0,0.0,,
v13_moco_fusion_package,v13_gmu_moco_pretrained_include64train_seed2,stage_b,gmu,moco_pretrained,include64_train_only,2.0,72,id_val,False,5369.39,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_gmu_moco_pretrained_include64train_seed2\metrics.json,0.9983428466212484,0.9990986931050022,0.998894620486367,0.999657416923604,0.9997746732762506,0.999657416923604,0.9988494175176182,0.9989860297431276,0.9992086900223006,0.999888851839502,0.9998873366381252,0.9998846259203343,0.9992124202656176,0.9502724795640327,0.9181338028169014,0.9150541161036405,0.9071969696969697,0.9368397887323944,0.9238187078109933,0.9106699751861043,0.9011883802816901,0.9053345667591736,0.9809270953565695,0.981294014084507,0.9810999077153459,0.9377552555411632,0.8483547925608012,0.8345622119815668,0.8316970546984572,0.8005284015852048,0.8608294930875576,0.8416666666666667,0.805699481865285,0.8087557603686636,0.8025806451612902,0.9451381736303293,0.9456221198156682,0.9448393411106899,0.853987422346062,0.6416122004357299,0.5448084054388134,0.5943491422805248,0.0054466230936819175,0.1919035846724351,0.004203446826397646,0.0,0.11495673671199011,0.0,0.7437068308303781,0.7144622991347342,0.6965479523337157,0.410418206780019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9426910299003323,0.0,0.0,0.13704318936877077,0.0,0.0,0.2724252491694352,0.0,0.23920265780730898,0.23920265780730898,0.386058981233244,0.0,0.9982537178909419,0.856294014084507,0.7258064516129032,0.0006180469715698393,0.0,,
v13_moco_fusion_package,v13_gmu_moco_pretrained_include64train_seed3,stage_b,gmu,moco_pretrained,include64_train_only,3.0,32,id_val,False,3006.38,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_gmu_moco_pretrained_include64train_seed3\metrics.json,0.9823236972933161,0.9843961243803515,0.9830477243412566,0.9806440561836245,0.9899166291122127,0.986643688065489,0.9719545519919459,0.9809598918431726,0.9814828262290319,0.9974911226756292,0.9974650743578188,0.9974147744431955,0.9834069517717524,0.9502724795640327,0.8912852112676056,0.9037900874635569,0.8573232323232324,0.922975352112676,0.899337748344371,0.8629032258064516,0.8809419014084507,0.8784338490685191,0.9804163804708098,0.9806338028169014,0.9804049337338423,0.9144150339954691,0.8483547925608012,0.7976958525345622,0.8173673328738801,0.7476882430647291,0.8557603686635945,0.8173285198555957,0.7694300518134715,0.7852534562211981,0.7785058977719528,0.9550502787232357,0.9557603686635945,0.9550913495175496,0.8324529672535097,0.664488017429194,0.568912237330037,0.6149193548387096,0.0032679738562091504,0.15636588380716934,0.002508361204013378,0.0,0.10043263288009889,0.0,0.8119813776778037,0.7907911001236094,0.7929036344633696,0.4153680822019612,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9601328903654485,0.0,0.0,0.11378737541528239,0.0,0.0,0.23588039867109634,0.0,0.4476744186046512,0.4476744186046512,0.6184738955823293,0.0,0.9676092834610185,0.8215228873239436,0.6870967741935484,0.0006180469715698393,0.0016611295681063123,,
v13_moco_fusion_package,v13_gmu_moco_pretrained_include64train_seed4,stage_b,gmu,moco_pretrained,include64_train_only,4.0,67,id_val,False,5058.83,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_gmu_moco_pretrained_include64train_seed4\metrics.json,0.9996317436936107,0.9987607030193781,0.9988960441582337,0.9965741692360397,0.9987607030193781,0.9981985073346487,1.0,0.998422712933754,0.9987072680264292,1.0,1.0,1.0,0.9990514782324126,0.976158038147139,0.920774647887324,0.9218398198777742,0.8882575757575758,0.9324383802816901,0.918407310704961,0.9205955334987593,0.9005281690140845,0.8996665656259472,0.9819463257885683,0.9823943661971831,0.982236128953225,0.9412599195184862,0.894134477825465,0.8225806451612904,0.8394895903290799,0.7793923381770145,0.864516129032258,0.8416547788873039,0.8316062176165803,0.8165898617511521,0.8116308470290771,0.950481286461096,0.9511520737327189,0.9507117656502321,0.864767656621704,0.5098039215686274,0.5089616810877626,0.5016077170418006,0.0032679738562091504,0.19746600741656367,0.0026143790849673205,0.0,0.12330037082818295,0.0,0.7183480129263637,0.6860321384425216,0.653512840788765,0.3780435573391535,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9609634551495017,0.0,0.0,0.15614617940199335,0.0,0.0,0.27740863787375414,0.0,0.16029900332225913,0.16029900332225913,0.2763063707945598,0.0,0.9971834159531321,0.8569542253521126,0.7216589861751153,0.0,0.0,,
v13_moco_fusion_package,v13_gmu_moco_pretrained_include64train_seed5,stage_b,gmu,moco_pretrained,include64_train_only,5.0,30,id_val,False,2596.17,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_gmu_moco_pretrained_include64train_seed5\metrics.json,0.9740379303995581,0.9831568273997296,0.9819936885093744,0.9940047961630696,0.9910995944118972,0.9876606246276912,0.9825974399539767,0.9806782334384858,0.9815386825659077,0.9990601505787797,0.9990423614240649,0.9990220626718408,0.9875386824058501,0.946866485013624,0.924955985915493,0.9217506631299734,0.8882575757575758,0.9271566901408451,0.9157175398633257,0.9044665012406948,0.8974471830985915,0.8961278426551936,0.9818078982245545,0.9819542253521126,0.9816629967218082,0.9320445734558981,0.8497854077253219,0.8271889400921659,0.8325157673440784,0.7727873183619551,0.8608294930875576,0.8351177730192719,0.8303108808290155,0.8221198156682028,0.8119062697910069,0.956043900168179,0.956221198156682,0.9556569722701426,0.8554200101986125,0.5435729847494554,0.5417181705809642,0.5474492594624246,0.004357298474945534,0.17119901112484548,0.0032935364347468094,0.0,0.1100123609394314,0.0,0.7233537687254058,0.6915945611866502,0.6618282861810195,0.3869825708061002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.989202657807309,0.0,0.0,0.11794019933554817,0.0,0.0,0.24916943521594684,0.0,0.1744186046511628,0.1744186046511628,0.297029702970297,0.0,0.9695245606128887,0.8439700704225352,0.7152073732718894,0.0,0.0,,
v13_moco_fusion_package,v13_gmu_scratch_include64train_seed1,stage_a,gmu,scratch,include64_train_only,1.0,59,id_val,False,3160.18,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_gmu_scratch_include64train_seed1\metrics.json,0.9924507457190205,0.9947611536728256,0.9933652782897162,0.9950325453922576,0.9969580892293826,0.9961416445168482,0.9945347332086869,0.9936345200540784,0.993106419646704,0.9995502258955365,0.9995493465525012,0.9995401837583228,0.995423599931124,0.9509536784741145,0.9390404929577465,0.9356568364611261,0.913510101010101,0.9491637323943662,0.936569579288026,0.9156327543424317,0.9196742957746479,0.9125193199381763,0.9902504513990964,0.9903169014084507,0.9902240523775364,0.9437759166235662,0.8812589413447782,0.8940092165898618,0.8856937455068297,0.869220607661823,0.9216589861751152,0.9094678645473393,0.8562176165803109,0.883410138248848,0.8668852459016393,0.9823357042591078,0.9820276497695852,0.9819805778512406,0.901302820371468,0.4095860566448802,0.37669962917181704,0.39558127301420304,0.0032679738562091504,0.09672435105067985,0.0021723388848660387,0.0,0.049443757725587144,0.0,0.7874573965592311,0.7629789864029666,0.759174283098537,0.3529890911082167,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6818936877076412,0.0,0.0,0.009136212624584718,0.0,0.0,0.09883720930232558,0.0,0.3654485049833887,0.3654485049833887,0.5352798053527981,0.0,0.9897476340694006,0.8959066901408451,0.8382488479262673,0.0006180469715698393,0.0008305647840531562,,
v13_moco_fusion_package,v13_gmu_scratch_include64train_seed2,stage_a,gmu,scratch,include64_train_only,2.0,52,id_val,False,2977.63,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_gmu_scratch_include64train_seed2\metrics.json,0.9915301049530473,0.9952681388012619,0.9938174771615761,0.9984583761562179,0.9976904010815683,0.9970067561789104,0.9900762260894578,0.9938598467778279,0.9941512022528702,0.9997237662464259,0.9997183415953133,0.9997124072430706,0.9949757237252471,0.94141689373297,0.9357394366197183,0.937584803256445,0.9368686868686869,0.9518045774647887,0.947334822853495,0.8982630272952854,0.9240757042253521,0.9170360987967068,0.9903019693547529,0.9903169014084507,0.9903574123094009,0.9436022019029089,0.8640915593705293,0.8797235023041474,0.876632801161103,0.8771466314398944,0.9142857142857143,0.9034013605442177,0.7927461139896373,0.8764976958525346,0.8458880442294402,0.9807044060078406,0.9806451612903225,0.9807018947315079,0.8820101920989751,0.4455337690631808,0.41594561186650186,0.44120819848975185,0.0,0.09517923362175525,0.0,0.0,0.0534610630407911,0.0,0.8518378793210742,0.834672435105068,0.8402988697643446,0.3609346092316839,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7375415282392026,0.0,0.0,0.015780730897009966,0.0,0.0,0.0888704318936877,0.0,0.5573089700996677,0.5573089700996677,0.7157333333333333,0.0,0.991212257773772,0.8992077464788732,0.8327188940092166,0.0,0.0,,
v13_moco_fusion_package,v13_gmu_scratch_include64train_seed3,stage_a,gmu,scratch,include64_train_only,3.0,56,id_val,False,2780.38,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_gmu_scratch_include64train_seed3\metrics.json,0.9931872583317989,0.9936345200540784,0.9925476124758487,0.9933196300102775,0.9971270842721947,0.9961350167482608,0.9900762260894578,0.9923952230734565,0.9921452763565611,0.999491378519946,0.9994930148715637,0.9994824625219572,0.9941457786078836,0.946866485013624,0.9383802816901409,0.9395065900642108,0.9116161616161617,0.9502640845070423,0.9355361192095886,0.9057071960297767,0.9225352112676056,0.916222152494509,0.9909111945061757,0.9909771126760564,0.9908421601687643,0.9392642937604683,0.8726752503576538,0.8875576036866359,0.8827785817655572,0.845442536327609,0.9059907834101383,0.8852005532503459,0.844559585492228,0.8774193548387097,0.867598137059215,0.9840738572754324,0.9838709677419355,0.9838465463959682,0.8884405168928126,0.5119825708061002,0.4236711990111248,0.5024051309460181,0.0010893246187363835,0.10321384425216316,0.0006942034015966678,0.0,0.050061804697156986,0.0,0.8223634845841868,0.8019159456118665,0.8047251814133163,0.37826797385620914,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7267441860465116,0.0,0.0,0.026578073089700997,0.0,0.0,0.02574750830564784,0.0,0.4692691029900332,0.4692691029900332,0.6387789711701527,0.0,0.9892969806219017,0.9005281690140845,0.8304147465437788,0.00030902348578491963,0.0008305647840531562,,
v13_moco_fusion_package,v13_gmu_scratch_include64train_seed4,stage_a,gmu,scratch,include64_train_only,4.0,51,id_val,False,2683.37,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_gmu_scratch_include64train_seed4\metrics.json,0.9819554409869269,0.9901982875168995,0.9901596732268845,0.9991435423090099,0.9950428120775124,0.9929355689845945,0.9905076945203509,0.9896913023884633,0.9892982834159305,1.0,1.0,1.0,0.992901669454072,0.9400544959128065,0.9579665492957746,0.9500860585197933,0.9577020202020202,0.9683098591549296,0.9613434727503168,0.9416873449131513,0.9498239436619719,0.9478613799562908,0.9922887243216402,0.9922975352112676,0.9923654618803072,0.9593260151856678,0.8483547925608012,0.9096774193548387,0.8917293233082707,0.9141347424042272,0.9341013824884793,0.9251336898395722,0.8704663212435233,0.908294930875576,0.8924302788844621,0.9803385912859236,0.9801843317972351,0.9800785888069895,0.9074960220016178,0.35838779956427014,0.40327564894932016,0.39590854392298436,0.0,0.10043263288009889,0.0,0.0,0.056551297898640294,0.0,0.8003875968992248,0.7771940667490729,0.7760414834575989,0.33959694989106753,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7956810631229236,0.0,0.0,0.007475083056478406,0.0,0.0,0.0681063122923588,0.0,0.4011627906976744,0.4011627906976744,0.5726141078838174,0.0,0.9850157728706624,0.9284771126760564,0.8654377880184332,0.0,0.0,,
v13_moco_fusion_package,v13_gmu_scratch_include64train_seed5,stage_a,gmu,scratch,include64_train_only,5.0,27,id_val,False,1876.1,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_gmu_scratch_include64train_seed5\metrics.json,0.9576505247652366,0.9727917981072555,0.9733320857116122,0.9977732100034258,0.9815232086525462,0.9750585872112487,0.9720983748022436,0.9702568724650743,0.9696578437701743,0.9986558591490812,0.9986480396575034,0.9986216435818882,0.9817187150949919,0.9461852861035422,0.9533450704225352,0.9481228668941981,0.976010101010101,0.9654489436619719,0.9599503259857187,0.923697270471464,0.9350792253521126,0.9291731669266771,0.9939174948131247,0.9938380281690141,0.9938346249712396,0.9612948477058346,0.8526466380543634,0.9101382488479263,0.8942235558889722,0.9445178335535006,0.9410138248847926,0.9285714285714285,0.8886010362694301,0.908294930875576,0.9026315789473686,0.9807824244735532,0.9806451612903225,0.9805360329840433,0.9195840218430233,0.2886710239651416,0.3838071693448702,0.3341740226986129,0.013071895424836602,0.09023485784919653,0.008565310492505354,0.0,0.10877626699629171,0.0,0.7787247543289495,0.7533992583436341,0.747338274411069,0.3254357298474945,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7931893687707641,0.0,0.0,0.004152823920265781,0.0,0.0,0.10548172757475083,0.0,0.34136212624584716,0.34136212624584716,0.5089783281733745,0.0,0.9558359621451105,0.9099911971830986,0.8571428571428571,0.0,0.0,,
v13_moco_fusion_package,v13_sum_moco_pretrained_include64train_seed1,stage_b,sum,moco_pretrained,include64_train_only,1.0,68,id_val,False,3216.52,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_sum_moco_pretrained_include64train_seed1\metrics.json,0.9966856932424968,0.9975777377196936,0.9971446992723588,0.9970880438506338,0.9983100495718792,0.9976006855184233,0.9952538472601755,0.9948174853537629,0.9956834532374101,0.9999401985408444,0.9999436683190627,0.9999431300534901,0.9972568960883266,0.9693460490463215,0.8941461267605634,0.9029187817258884,0.8832070707070707,0.924955985915493,0.9093272668183295,0.913151364764268,0.8710387323943662,0.8819652486518873,0.9773800928892339,0.9777728873239436,0.9775495955092134,0.9376814706301283,0.8855507868383404,0.7907834101382488,0.8150098749177089,0.7357992073976222,0.823963133640553,0.7823033707865168,0.810880829015544,0.7792626728110599,0.789407313997478,0.9382213616482487,0.9387096774193548,0.9380904691839714,0.8476565171055959,0.3888888888888889,0.4357231149567367,0.3615189873417722,0.02505446623093682,0.161619283065513,0.020157756354075372,0.0,0.19932014833127318,0.0,0.9066401808644754,0.896477132262052,0.9027573648776239,0.35079284057528853,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8372093023255814,0.0,0.0,0.07973421926910298,0.0,0.0,0.313953488372093,0.0,0.7350498338870431,0.7350498338870431,0.8472953566299665,0.0,0.9920572329878323,0.7984154929577465,0.6387096774193548,0.005253399258343634,0.011627906976744186,,
v13_moco_fusion_package,v13_sum_moco_pretrained_include64train_seed2,stage_b,sum,moco_pretrained,include64_train_only,2.0,54,id_val,False,2899.28,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_sum_moco_pretrained_include64train_seed2\metrics.json,0.9918983612594365,0.9943105002253267,0.9923551625679286,0.9960602946214457,0.9952118071203244,0.9935924818453652,0.9889256436070761,0.9910995944118972,0.991492429704398,0.99967473875686,0.9996620099143758,0.999660091143928,0.9940188094998214,0.9536784741144414,0.8835827464788732,0.8894536213468869,0.8901515151515151,0.9163732394366197,0.9032671364509928,0.8951612903225806,0.8688380281690141,0.8839203675344565,0.9760535781799092,0.9764524647887324,0.9761965134309399,0.9302899026360787,0.8655221745350501,0.7617511520737327,0.7791371538956858,0.7384412153236459,0.8147465437788018,0.7829131652661063,0.8044041450777202,0.7829493087557604,0.7992277992277991,0.9306176906934761,0.9313364055299539,0.9303786481720945,0.838718926824743,0.42701525054466233,0.46508034610630405,0.41746538871139505,0.027233115468409588,0.15605686032138444,0.021496130696474637,0.0,0.19066749072929542,0.0,0.906763681230096,0.8967861557478368,0.902824880983073,0.36019584374743313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8629568106312292,0.0,0.0,0.057308970099667775,0.0,0.0,0.329734219269103,0.0,0.739202657807309,0.739202657807309,0.8500477554918816,0.0,0.9842271293375394,0.7891725352112676,0.6156682027649769,0.0064894932014833125,0.011627906976744186,,
v13_moco_fusion_package,v13_sum_moco_pretrained_include64train_seed3,stage_b,sum,moco_pretrained,include64_train_only,3.0,40,id_val,False,3494.72,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_sum_moco_pretrained_include64train_seed3\metrics.json,0.9847173632848463,0.987438035150969,0.9844454670961804,0.9914354230900994,0.989803965750338,0.9874605476413887,0.9860491874011218,0.9781433077963047,0.9807596023174308,0.9990608331428854,0.9990423614240649,0.9990245928105522,0.990307774997415,0.9386920980926431,0.8893045774647887,0.8896061975468045,0.8920454545454546,0.9102112676056338,0.8968581402729293,0.9044665012406948,0.8675176056338029,0.8799034399517199,0.9766292961100889,0.977112676056338,0.9768552161974414,0.9279165626851047,0.8483547925608012,0.7857142857142857,0.7975790181573638,0.7371202113606341,0.8138248847926267,0.779874213836478,0.8277202072538861,0.7930875576036867,0.7982510930668332,0.9383077970475465,0.9391705069124424,0.9381995354283158,0.8388114328086892,0.4084967320261438,0.40451174289245984,0.3628447024673439,0.020697167755991286,0.1773794808405439,0.015510204081632653,0.0,0.15049443757725586,0.0,0.9214071382182584,0.9134734239802225,0.919061566129403,0.352585728087365,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7018272425249169,0.0,0.0,0.10215946843853821,0.0,0.0,0.23920265780730898,0.0,0.7906976744186046,0.7906976744186046,0.8831168831168831,0.0,0.9633280757097792,0.7750880281690141,0.6253456221198157,0.0077255871446229914,0.016611295681063124,,
v13_moco_fusion_package,v13_sum_moco_pretrained_include64train_seed4,stage_b,sum,moco_pretrained,include64_train_only,4.0,47,id_val,False,2664.87,C:\Users\EM328 Super\Desktop\caxton-new-codex\v13_moco_fusion_package\runs\v13_moco_fusion\v13_sum_moco_pretrained_include64train_seed4\metrics.json,0.9826919535997054,0.990592609283461,0.9879674194742688,0.9905789653991093,0.9926768814781433,0.991343104482729,0.982453617143679,0.9829878323569176,0.9857854102027563,0.9989372743651271,0.9989296980621902,0.9989065635013041,0.9888906809611897,0.9455040871934605,0.8488116197183099,0.8762626262626262,0.8295454545454546,0.894806338028169,0.8716417910447761,0.8672456575682382,0.8347271126760564,0.8470160557406847,0.9779207950496206,0.9784330985915493,0.9779384739473613,0.9046893490421949,0.8726752503576538,0.7451612903225806,0.7876049063912202,0.6565389696169088,0.7976958525345622,0.7462462462462461,0.7823834196891192,0.7428571428571429,0.7592708988057825,0.9423171309690752,0.9428571428571428,0.9421316415587494,0.8156408660823394,0.45751633986928103,0.4292336217552534,0.40038131553860823,0.008714596949891068,0.20086526576019778,0.007812500000000002,0.0,0.23516687268232386,0.0,0.8852126741334363,0.872991347342398,0.8796638417032892,0.36431356903423645,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7632890365448505,0.0,0.0,0.11461794019933555,0.0,0.0,0.4568106312292359,0.0,0.6744186046511628,0.6744186046511628,0.8055555555555556,0.0,0.9723411446597566,0.7392165492957746,0.580184331797235,0.00865265760197775,0.020764119601328904,,
