package,run_id,stage,fusion_method,image_encoder_init,regime,seed,selected_epoch,selection_subset,id_val_avg4_balanced_accuracy,id_test_avg4_balanced_accuracy,internal_holdout_avg4_balanced_accuracy,internal_holdout_param_ood_avg4_balanced_accuracy,internal_holdout_geom_ood_avg4_balanced_accuracy,internal_holdout_tension_balanced_accuracy,internal_holdout_param_ood_tension_balanced_accuracy,internal_holdout_geom_ood_tension_balanced_accuracy
v12_fusion_comparison_package,v12_gmu_scratch_include64train_seed3,stage_1a,gmu,scratch,include64_train_only,3.0,49,id_val,0.899251128891695,0.8516540381973007,0.4028408490864928,,,0.835046589981502,,
v12_fusion_comparison_package,v12_hadamard_scratch_include64train_seed1,stage_1a,hadamard,scratch,include64_train_only,1.0,21,id_val,0.909498112328489,0.8728745385632624,0.47018731689763477,,,0.743174381355398,,
v12_fusion_comparison_package,v12_hadamard_scratch_include64train_seed2,stage_1a,hadamard,scratch,include64_train_only,2.0,78,id_val,0.9256902514922953,0.8960998545811397,0.4260696698388113,,,0.7819117539960994,,
v12_fusion_comparison_package,v12_hadamard_scratch_include64train_seed3,stage_1a,hadamard,scratch,include64_train_only,3.0,99,id_val,0.8987624706873862,0.8506234847937744,0.39561649515182096,,,0.7233686487180754,,
v12_fusion_comparison_package,v12_sum_caxton_dkd_warmup_include64train_seed1,stage_1b,sum,caxton_dkd_warmup,include64_train_only,1.0,88,id_val,0.9020924165320285,0.8449711696258294,0.2993398536354498,,,0.7909883524385682,,
v12_fusion_comparison_package,v12_sum_caxton_dkd_warmup_include64train_seed2,stage_1b,sum,caxton_dkd_warmup,include64_train_only,2.0,27,id_val,0.9242279457285979,0.8624933356275937,0.34345750069427333,,,0.7997614568569075,,
v12_fusion_comparison_package,v12_sum_caxton_dkd_warmup_include64train_seed3,stage_1b,sum,caxton_dkd_warmup,include64_train_only,3.0,37,id_val,0.882980468561824,0.8186140711418061,0.3574901334960475,,,0.8246293941876672,,
v12_fusion_comparison_package,v12_sum_scratch_include64train_seed1,stage_1a,sum,scratch,include64_train_only,1.0,60,id_val,0.8922891699403079,0.8421348115947775,0.39212410477855614,,,0.7757985286720425,,
v12_fusion_comparison_package,v12_sum_scratch_include64train_seed2,stage_1a,sum,scratch,include64_train_only,2.0,57,id_val,0.8877220428858815,0.836473498619419,0.33166658843868685,,,0.9386531623429096,,
v12_fusion_comparison_package,v12_sum_scratch_include64train_seed3,stage_1a,sum,scratch,include64_train_only,3.0,53,id_val,0.869506122065798,0.8062009641486946,0.37206742860718994,,,0.8445640059056667,,
v13_moco_fusion_package,v13_gmu_moco_pretrained_include64train_seed1,stage_b,gmu,moco_pretrained,include64_train_only,1.0,49,id_val,0.9195283532027886,0.8476994103949393,0.39321342939729254,,,0.727308503893828,,
v13_moco_fusion_package,v13_gmu_moco_pretrained_include64train_seed2,stage_b,gmu,moco_pretrained,include64_train_only,2.0,72,id_val,0.9377552555411632,0.853987422346062,0.410418206780019,,,0.7437068308303781,,
v13_moco_fusion_package,v13_gmu_moco_pretrained_include64train_seed3,stage_b,gmu,moco_pretrained,include64_train_only,3.0,32,id_val,0.9144150339954691,0.8324529672535097,0.4153680822019612,,,0.8119813776778037,,
v13_moco_fusion_package,v13_gmu_moco_pretrained_include64train_seed4,stage_b,gmu,moco_pretrained,include64_train_only,4.0,67,id_val,0.9412599195184862,0.864767656621704,0.3780435573391535,,,0.7183480129263637,,
v13_moco_fusion_package,v13_gmu_moco_pretrained_include64train_seed5,stage_b,gmu,moco_pretrained,include64_train_only,5.0,30,id_val,0.9320445734558981,0.8554200101986125,0.3869825708061002,,,0.7233537687254058,,
v13_moco_fusion_package,v13_gmu_scratch_include64train_seed1,stage_a,gmu,scratch,include64_train_only,1.0,59,id_val,0.9437759166235662,0.901302820371468,0.3529890911082167,,,0.7874573965592311,,
v13_moco_fusion_package,v13_gmu_scratch_include64train_seed2,stage_a,gmu,scratch,include64_train_only,2.0,52,id_val,0.9436022019029089,0.8820101920989751,0.3609346092316839,,,0.8518378793210742,,
v13_moco_fusion_package,v13_gmu_scratch_include64train_seed3,stage_a,gmu,scratch,include64_train_only,3.0,56,id_val,0.9392642937604683,0.8884405168928126,0.37826797385620914,,,0.8223634845841868,,
v13_moco_fusion_package,v13_gmu_scratch_include64train_seed4,stage_a,gmu,scratch,include64_train_only,4.0,51,id_val,0.9593260151856678,0.9074960220016178,0.33959694989106753,,,0.8003875968992248,,
v13_moco_fusion_package,v13_gmu_scratch_include64train_seed5,stage_a,gmu,scratch,include64_train_only,5.0,27,id_val,0.9612948477058346,0.9195840218430233,0.3254357298474945,,,0.7787247543289495,,
v13_moco_fusion_package,v13_sum_moco_pretrained_include64train_seed1,stage_b,sum,moco_pretrained,include64_train_only,1.0,68,id_val,0.9376814706301283,0.8476565171055959,0.35079284057528853,,,0.9066401808644754,,
v13_moco_fusion_package,v13_sum_moco_pretrained_include64train_seed2,stage_b,sum,moco_pretrained,include64_train_only,2.0,54,id_val,0.9302899026360787,0.838718926824743,0.36019584374743313,,,0.906763681230096,,
v13_moco_fusion_package,v13_sum_moco_pretrained_include64train_seed3,stage_b,sum,moco_pretrained,include64_train_only,3.0,40,id_val,0.9279165626851047,0.8388114328086892,0.352585728087365,,,0.9214071382182584,,
