version,phase,condition,split_policy,n_runs,train_mean,val_mean,test_mean,test_std,primary_mean,speed_mean,flow_mean,temp_mean,tension_mean,val_test_gap_mean,source_csv,note
v5.2,srpwc,condition_name=D_smooth4_05s_mask_phase; split_policy=stratified_random_by_piece_within_combo,stratified_random_by_piece_within_combo,15.0,,0.5339644291290195,0.5087475804041869,0.0727510855448228,,0.5881270876224647,0.421685195624042,0.3901410335169599,0.635037004853281,0.0252168487248325,C:\Users\EM328 Super\Desktop\caxton-new-codex\v5.2\research_package_v5_2\tables\v5_2_srpwc_summary_by_condition.csv,stratified random by piece within combo
v5.2,vs_v5_v51,source=v5_phase3; condition_name=v5_phase3_baseline_raw4; split_policy=leave_one_piece_out,leave_one_piece_out,9.0,,,0.6833306884517177,0.0458977078075366,,0.7529795897928111,0.6338541287830229,0.5827700847729257,0.7637189504581109,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v5.2\research_package_v5_2\tables\v5_2_vs_v5_v51_summary.csv,v5.2 comparison against v5/v5.1
v5.3,modality_ablation,condition_name=E_image_only_raw4; modality=image_only; split_policy=nature_temporal_split,nature_temporal_split,,,0.7381131131131131,0.7253118503118503,,,,,,,0.0128012628012628,C:\Users\EM328 Super\Desktop\caxton-new-codex\v5.3_nature_split\research_package_v5_3_nature_split\tables\v5_3_modality_ablation_inventory.csv,v5.3 per-run modality ablation
v5.3,nature_temporal_split,condition_name=D_smooth4_05s_mask_phase; feature_config=smooth4_05s_mask_phase; split_policy=nature_temporal_split,nature_temporal_split,3.0,,0.984984984984985,0.9545218295218296,0.0040593813284337,0.9444444444444444,0.9539154539154538,0.9397089397089397,0.9397089397089397,0.9847539847539848,0.0304631554631554,C:\Users\EM328 Super\Desktop\caxton-new-codex\v5.3_nature_split\research_package_v5_3_nature_split\tables\v5_3_nature_summary_by_condition.csv,per-print temporal 70/20/10 split
v5.3,nature_vs_strict_splits,source=v5.3; condition_name=D_smooth4_05s_mask_phase; split_policy=nature_temporal_split,nature_temporal_split,3.0,,,0.9545218295218296,0.0040593813284337,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v5.3_nature_split\research_package_v5_3_nature_split\tables\v5_3_nature_vs_lopo_loco_summary.csv,nature split vs strict LOPO/LOCO comparison
v6,phase1_channel_ablation,feature_config=ch1_dpos_f; channel_count=1,,12.0,,,0.6487851847212341,0.1060178461532592,,0.7392476981127863,0.6170236608632816,0.5510364021432251,0.6878329777656433,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v6\research_package_v6\tables\phase1_combined_rank.csv,causal TCN channel ablation combined rank
v6,phase2_fusion_comparison,fusion_method=gmu,,12.0,,,0.656065125840468,0.1035752303925486,,0.7233762488506007,0.619251146963894,0.5713671882047674,0.7102659193426101,-0.1394301412408139,C:\Users\EM328 Super\Desktop\caxton-new-codex\v6\research_package_v6\tables\phase2_combined_rank.csv,causal TCN fusion comparison
v6,phase3_aux_loss,aux_loss_lambda=0.0,,12.0,,,0.6560440255405194,0.103287368590128,,,,,,-0.1392650709538331,C:\Users\EM328 Super\Desktop\caxton-new-codex\v6\research_package_v6\tables\phase3_combined_rank.csv,auxiliary loss ablation
v6,phase4_5_modality,family=tcn ch1_dpos_f gmu source_frozen; modality=fusion,,12.0,0.7913214492406544,0.516634984599654,0.656065125840468,0.1035752303925486,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v6\research_package_v6\tables\phase4_5_modality_compare.csv,image-only / encoder-only / fusion
v6,phase4_5_scalar_vs_tcn,comparison=tcn ch1_dpos_f gmu fusion source_frozen,,12.0,0.7913214492406544,0.516634984599654,0.656065125840468,0.1035752303925486,,0.7233762488506007,0.6192511469638939,0.5713671882047674,0.7102659193426101,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v6\research_package_v6\tables\phase4_5_scalar_vs_tcn.csv,scalar-current vs TCN window
v6,phase4_5_transfer,family=tcn ch1_dpos_f gmu fusion; transfer_mode=source_frozen,,12.0,0.7913214492406544,0.516634984599654,0.656065125840468,0.1035752303925486,,,,,,,C:\Users\EM328 Super\Desktop\caxton-new-codex\v6\research_package_v6\tables\phase4_5_transfer_compare.csv,source-frozen vs no-source trainable
v6,phase4_scalar_current,feature_config=ch4_all; fusion_method=residual_img,,12.0,0.7147721653883033,0.4680547845427822,0.5771908310645367,0.0875121371433934,,0.5731689245823702,0.5441298130772796,0.5138359088316652,0.677628677766832,-0.1091360465217545,C:\Users\EM328 Super\Desktop\caxton-new-codex\v6\research_package_v6\tables\phase4_scalar_current_summary.csv,scalar-current no-TCN fusion/feature sweep
